rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,av_training_set,campaign,tce_depth,tce_impact
16119,245946601,1,9.770261663,2915.120818,1.099291355, J,12,0.047353811,0.588009547
16120,245946642,1,9.754133909,2915.11897,2.909988171, J,12,0.018696111,0.472880144
16121,245946704,1,9.764953372,2915.08108,3.724893701, J,12,0.028618302,0.49360067
16122,245946801,1,13.78335055,2916.933356,1.71251127, J,12,0.040134126,0.377579058
16123,245946918,1,9.780896238,2915.071882,3.414057572, J,12,0.040075779,0.135622592
16124,245946954,1,28.38929407,2930.718815,2.358522083, J,12,0.066097564,0.007118879
16125,245946967,1,9.829421432,2915.008183,4.115438429, J,12,0.035517385,0.015333429
16126,245946971,1,9.770292819,2915.112676,1.798688965, J,12,0.035019341,0.466397708
16127,245947106,1,13.7663434,2916.952772,3.864479315, J,12,0.043084076,0.937564598
16128,245947108,1,32.12377752,2920.269604,13.00321053, J,12,0.069353485,0.26294588
16129,245947133,1,30.76841731,2924.172154,2.096581258, J,12,0.471163309,1.000357982
16130,245947229,1,38.81801323,2905.708256,2.184963544, J,12,0.280417911,1.189159041
16131,245947619,1,39.09731836,2908.89485,3.006740877, J,12,0.405489293,1.242780729
16132,245947745,1,0.245379373,2905.784941,0.141338519, J,12,0.035020372,0.01
16133,245947803,1,24.94628868,2905.759921,1.854066793, J,12,0.044865658,0.457364769
16134,245947905,1,33.84746021,2919.347484,2.402265535, E,12,25.57389006,25.40526573
16135,245948058,1,21.41418334,2909.354089,1.453244549, J,12,0.194623105,0.0005
16136,245948239,1,14.44290966,2905.734134,5.383901484, J,12,0.104502635,1.018167388
16137,245948354,1,9.773053935,2915.07657,4.951018392, J,12,0.046870615,0.932406081
16138,245948544,1,28.88617301,2905.745585,2.404210241, J,12,0.043955916,0.691766659
16139,245948570,1,9.764919425,2915.105895,2.623547855, J,12,0.051473287,0.45285125
16140,245948584,1,9.754285033,2915.137148,3.01959534, J,12,0.070769273,1.019947676
16141,245948843,1,15.39396325,2920.777895,4.279933421, E,12,0.359351409,0.487252606
16142,245948861,1,9.851538705,2914.959506,1.010494639, J,12,0.051056502,0.528104825
16143,245948902,1,9.775607881,2915.092355,2.595786933, J,12,0.028968905,0.439287147
16144,245949039,1,23.2438223,2924.883244,1.911599362, J,12,0.070327511,0.000320527
16145,245949088,1,26.3499159,2930.772047,1.72546913, J,12,0.292910819,0.01
16146,245949170,1,14.42457893,2905.752123,4.262305674, J,12,0.035959329,0.217238782
16147,245949346,1,39.12886294,2908.875258,3.295597212, J,12,0.07034904,0.0005
16148,245949413,1,13.16023592,2914.114136,6.724497205, E,12,0.523387225,0.506198606
16149,245949464,1,28.36702461,2930.763804,4.274012822, J,12,0.048223669,0.365882418
16150,245949656,1,26.53221056,2930.728248,1.74408204, J,12,0.049495617,0.003686833
16151,245949664,1,5.841724032,2911.284688,1.833666841, J,12,0.023336861,0.412187112
16152,245949679,1,9.770307851,2915.114947,1.352414478, J,12,0.037274428,0.31250869
16153,245949780,1,26.34988279,2930.758786,1.524228813, J,12,0.764686641,0.106788045
16154,245949827,1,9.764944475,2915.100557,2.734593991, J,12,0.030180296,0.527512313
16155,245949974,1,17.81443981,2905.733958,3.015267455, J,12,0.035387641,0.499009383
16156,245950066,1,9.775706942,2915.088222,2.764368053, J,12,0.03819038,0.002487356
16157,245950175,1,8.262129873,2907.644054,2.805577, C,12,0.03440404,0.127315203
16158,245950227,1,9.759530181,2915.119042,2.724053754, J,12,0.035555271,0.637318854
16159,245950298,1,2.047506103,2906.661466,10.32608238, J,12,0.015096007,0.992722242
16160,245950371,1,39.16531918,2908.893067,3.733842246, J,12,0.388976878,1.265001382
16161,245950373,1,39.12751567,2908.895992,3.236302317, J,12,0.380853516,1.230134244
16162,245951046,1,38.99139946,2944.508075,2.294772643, J,12,0.096690335,0.925607954
16163,245951146,1,26.70163958,2905.750358,4.491437665, J,12,0.05374336,0.916316714
16164,245951274,1,28.90894769,2905.734563,4.085542033, J,12,0.030281859,0.000623218
16165,245951438,1,9.75871999,2915.133488,4.34400583, J,12,0.150154698,1.063584183
16166,245951465,1,28.88492477,2905.741992,2.192764882, J,12,0.034890945,0.750481356
16167,245951623,1,38.5575409,2908.904573,4.779827313, J,12,0.091978918,1.048633968
16168,245951630,1,9.826177565,2915.025256,3.859854007, J,12,0.0241087,0.796552997
16169,245951781,1,39.12911403,2908.902361,1.854406802, J,12,0.102935118,0.038234621
16170,245951843,1,6.6785135,2905.753303,4.061572651, J,12,0.034535962,0.000756753
16171,245951885,1,0.11388303,2905.649838,0.250769918, J,12,0.020061026,0.125142525
16172,245952059,1,9.775701084,2915.088554,2.758435328, J,12,0.038656057,0.41239606
16173,245952458,1,9.775446465,2915.079048,3.243630974, J,12,0.028309248,0.360751978
16174,245952495,1,24.9655547,2905.732774,4.285821902, J,12,0.067180062,0.988314109
16175,245952550,1,13.7663039,2916.954202,2.39872085, J,12,0.032048832,0.285533858
16176,245952632,1,9.764946592,2915.130907,1.173376913, J,12,0.032605834,0.092778587
16177,245952766,1,0.122632824,2905.585219,0.070636507, J,12,0.090299007,0.01
16178,245953067,1,13.34178006,2905.726429,1.851204829, J,12,0.021330804,0.622064208
16179,245953115,1,9.824434915,2915.010707,6.32808737, J,12,0.049584096,0.943087997
16180,245953121,1,38.85501712,2905.723368,3.368720523, J,12,0.03475365,0.54321048
16181,245953128,1,28.88633828,2905.736542,3.122139282, J,12,0.060527862,0.001133713
16182,245953174,1,26.34978177,2930.773658,2.537938568, J,12,0.576949499,0.602205637
16183,245953248,1,9.781086273,2915.079567,2.867159529, J,12,0.023518972,0.338039968
16184,245953291,1,9.784957612,2915.071107,5.903344125, J,12,0.057439622,0.587939954
16185,245953412,1,9.839213224,2914.971006,6.980868873, J,12,0.32248055,1.25824582
16186,245953572,1,14.44277999,2905.725929,3.6291305, C,12,0.010570725,0.70216829
16187,245953702,1,4.26392423,2908.958165,2.9258475, C,12,0.008782882,0.760881824
16188,245953724,1,26.67656819,2905.763055,3.753334386, J,12,0.053148548,0.000453418
16189,245954251,1,9.835044697,2914.973499,2.86134498, J,12,0.03416495,0.438428987
16190,245954274,1,39.20195895,2944.249648,6.725872781, J,12,0.057482933,0.55245269
16191,245954352,1,0.448571681,2905.929923,1.667158695, E,12,0.23036375,0.691861483
16192,245954572,1,9.770314415,2915.113689,1.390891426, J,12,0.033044546,0.032426767
16193,245954734,1,0.122632854,2905.585094,0.070636524, J,12,0.083121014,0.01
16194,245954947,1,5.863595509,2911.213473,1.152961683, J,12,0.023387514,0.593954025
16195,245954980,1,0.102185674,2905.629311,0.058858948, J,12,0.059796042,0.01
16196,245955302,1,9.780815241,2915.066819,3.577367902, J,12,0.024851044,0.126120152
16197,245955351,1,18.42850306,2913.038867,3.4079401, C,12,0.046443645,0.000500003
16198,245955374,1,19.22970056,2922.097498,1.514871431, J,12,0.343058533,0.004321989
16199,245955482,1,9.770302288,2915.113982,1.403153363, J,12,0.039628716,0.226534639
16200,245955546,1,28.36754701,2930.711547,1.684899098, J,12,0.071430985,0.504844982
16201,245955648,1,9.770275518,2915.117951,1.160906168, J,12,0.02471279,0.844731227
16202,245956164,1,9.770318783,2915.122939,0.945536312, J,12,0.03638314,0.529780616
16203,245956180,1,26.69695418,2905.727375,3.704528754, J,12,0.053935293,0.004856067
16204,245956181,1,0.143073514,2905.666643,0.082410344, J,12,0.054261082,0.01
16205,245956226,1,9.824347285,2915.022296,4.154455589, J,12,0.033566234,0.320690556
16206,245956379,1,9.770324405,2915.120187,1.106536613, J,12,0.040037198,0.498919402
16207,245956636,1,9.77571373,2915.088239,2.75074307, J,12,0.036159748,0.154498585
16208,245956668,1,9.780207669,2915.089057,5.00526732, J,12,0.155412031,1.084297821
16209,245956727,1,0.122632876,2905.605249,0.070636537, J,12,0.098663092,0.01
16210,245957303,1,39.16412137,2908.908191,2.498677575, J,12,0.114098045,0.821209329
16211,245957432,1,9.764685761,2915.099971,2.83485057, J,12,0.046446374,0.379460493
16212,245957512,1,0.245221168,2905.603272,0.141247393, J,12,0.096665339,0.01
16213,245957893,1,0.474611228,2905.894124,2.959074462, E,12,0.253581564,0.759405045
16214,245958106,1,13.43301867,2907.780767,2.248411595, J,12,0.43276449,1.183166024
16215,245958217,1,15.65706309,2908.907201,1.533213559, J,12,0.22373906,1.092868383
16216,245958233,1,39.22367056,2944.531796,1.246532931, J,12,0.166285816,0.029047404
16217,245958633,1,6.636556364,2908.149589,0.69180028, J,12,0.691340416,0.0012331
16218,245958685,1,38.84069196,2905.701368,4.480522249, J,12,0.42143241,1.290506123
16219,245958869,1,24.94676711,2905.73141,3.251750429, J,12,0.028833377,0.326150313
16220,245958989,1,38.84968828,2905.728038,3.557475013, J,12,0.05449631,0.579894416
16221,245959180,1,26.73625981,2905.693428,5.488766402, J,12,0.094549668,0.027736135
16222,245959322,1,17.79552161,2905.747051,5.61127979, J,12,0.051110824,0.965478089
16223,245959383,1,9.764942773,2915.132392,1.142173228, J,12,0.053718572,0.000496672
16224,245959697,1,13.71572814,2917.015275,4.338780194, J,12,0.027735761,0.458550345
16225,245959758,1,17.80871077,2905.713016,5.218631862, J,12,0.135697023,1.056291498
16226,245959955,1,34.78789834,2905.736786,4.423775352, J,12,0.057347014,0.000500001
16227,245959977,1,9.764657527,2915.1221,1.690154269, J,12,0.040490278,0.073483691
16228,245960067,1,36.82637517,2911.23427,2.35540181, J,12,0.058179929,0.000499994
16229,245960156,1,9.846074633,2914.964933,1.531196445, J,12,0.018682197,0.336122909
16230,245960226,1,9.851374818,2914.95132,1.464495613, J,12,0.036900717,0.00051619
16231,245960378,1,30.76842618,2924.174166,1.945764633, J,12,0.314302323,1.09244457
16232,245960461,1,9.79168388,2915.100135,2.926656023, J,12,0.02553527,0.511155233
16233,245960948,1,28.43255288,2930.696848,3.368377341, J,12,0.040397188,0.343850615
16234,245960954,1,9.759558724,2915.117496,2.506271136, J,12,0.024779111,0.675337261
16235,245961024,1,9.791628611,2915.087638,3.586554257, J,12,0.029755805,0.484945653
16236,245961073,1,9.764933797,2915.13119,1.119451427, J,12,0.045318697,0.019645464
16237,245961080,1,17.8026046,2905.744704,4.562581466, J,12,0.027560818,0.602470049
16238,245961496,1,0.102136418,2905.659877,0.058830577, J,12,0.285231769,0.01
16239,245961542,1,26.67599592,2905.752128,2.150627165, J,12,0.030664589,0.000499993
16240,245961552,1,25.71600383,2908.902482,3.68806788, J,12,0.146495228,1.075343204
16241,245961644,1,26.349989,2930.782852,1.884394549, J,12,0.183062203,0.339517411
16242,245961786,1,9.764944623,2915.101099,2.694196279, J,12,0.036642532,0.447517327
16243,245961866,1,28.41041515,2930.743069,4.573668844, J,12,0.039931487,0.003473661
16244,245961987,1,9.829657533,2915.01795,3.692020745, J,12,0.029457055,0.52840509
16245,245962030,1,9.770303791,2915.096402,2.605223313, J,12,0.03098327,0.268215806
16246,245962031,1,26.67604024,2905.75447,2.349175129, J,12,0.059148282,0.278856564
16247,245962167,1,9.770071306,2915.08754,3.153037691, J,12,0.052343392,0.004093465
16248,245962343,1,26.67570839,2905.753157,2.30698415, J,12,0.088057147,0.0005
16249,245962550,1,23.58473696,2924.907384,0.807197826, J,12,0.089272364,0.314459324
16250,245962563,1,9.85143109,2914.950179,1.501558293, J,12,0.039729493,0.023449104
16251,245962750,1,11.02571506,2914.977596,1.296094252, J,12,0.052270409,0.012317992
16252,245962901,1,28.45602158,2930.673486,3.453936764, J,12,0.060431816,0.042463754
16253,245962929,1,0.156646788,2905.623763,0.09022855, J,12,0.01800551,0.01
16254,245963069,1,26.30967147,2930.757408,3.048703336, J,12,0.469753221,0.000425828
16255,245963233,1,0.127701178,2905.700208,0.073555879, J,12,0.015106786,0.01
16256,245963378,1,28.88643182,2905.741604,2.747019105, J,12,0.051029111,0.867344914
16257,245963380,1,26.32862504,2930.773172,1.804603289, J,12,0.246404685,0.026764705
16258,245963413,1,25.77202786,2908.877298,2.334311363, J,12,0.031224125,0.030379801
16259,245963549,1,26.45024619,2931.477116,1.148007545, J,12,0.160584813,0.117640622
16260,245963565,1,22.88702285,2911.759241,3.297074703, J,12,0.075554247,0.888823563
16261,245963618,1,26.67554166,2905.734358,2.365302137, J,12,0.028637393,0.000499973
16262,245963649,1,9.791771633,2915.070033,4.37601926, J,12,0.016750559,0.583828174
16263,245963689,1,0.102124102,2905.678476,0.058823483, J,12,0.033873481,0.01
16264,245963744,1,1.002917112,2905.919071,2.173825545, E,12,0.388575395,0.244326944
16265,245963843,1,9.77033348,2915.103177,2.924659006, J,12,0.036100939,0.005018472
16266,245963955,1,0.122632816,2905.585282,0.070636502, J,12,0.069947481,0.01
16267,245964104,1,28.86208878,2905.737448,3.989593498, J,12,0.043754398,0.063076693
16268,245964134,1,9.764954278,2915.075707,4.063342745, J,12,0.034636413,0.42601985
16269,245964191,1,9.77007036,2915.086645,2.98722631, J,12,0.02939159,0.390742471
16270,245964229,1,25.73817671,2908.902775,2.469021123, J,12,0.056337346,0.96919388
16271,245964296,1,28.88362302,2905.744484,5.60513242, J,12,0.121740857,1.006632781
16272,245964309,1,21.58309708,2922.93487,0.911341249, J,12,0.064356096,0.488530821
16273,245964665,1,9.775456824,2915.077757,3.320426022, J,12,0.028330756,0.856209209
16274,245964880,1,39.16748527,2908.9162,2.684673037, J,12,0.10634164,1.005546779
16275,245964933,1,29.08369752,2925.279182,7.603657995, E,12,0.168361297,0.872528119
16276,245964937,1,24.41871004,2910.233723,1.238472071, J,12,0.039008891,0.721972129
16277,245964960,1,9.760523721,2915.112095,3.013651897, J,12,0.026558547,1.82e-05
16278,245965246,1,39.02574279,2944.524094,1.343022021, J,12,0.116151757,0.651206126
16279,245965513,1,9.76494805,2915.129808,1.246357603, J,12,0.028014972,0.428274083
16280,245965519,1,21.15566418,2905.754614,1.869323421, J,12,0.034187982,0.142264626
16281,245965527,1,9.754246341,2915.137491,3.024775842, J,12,0.041674847,0.000495624
16282,245965573,1,9.764961984,2915.131611,1.271815383, J,12,0.027542209,0.403829112
16283,245965692,1,17.8880835,2916.743044,4.849127057, J,12,0.037760336,0.115904597
16284,245965856,1,0.143073529,2905.665762,0.082410353, J,12,0.128603235,0.01
16285,245965981,1,13.78368457,2916.907102,2.980807656, J,12,0.035575343,0.38454811
16286,245966122,1,28.86335296,2905.760156,2.181151203, J,12,0.040171968,0.642208405
16287,245966594,1,5.545118344,2910.929946,3.165456528, E,12,0.415822734,0.493482071
16288,245966744,1,25.75774051,2908.903053,0.576833094, J,12,0.1561456,1.015364694
16289,245967753,1,9.764644138,2915.094203,3.288158136, J,12,0.048527934,0.398750436
16290,245967870,1,20.34739442,2924.171359,0.481104763, J,12,0.061343935,0.023820086
16291,245968092,1,26.67570713,2905.752225,2.290524025, J,12,0.086651929,0.0005
16292,245968398,1,9.775711093,2915.088399,2.75572, J,12,0.025940126,0.256397504
16293,245968573,1,28.90893992,2905.740298,3.788703292, J,12,0.032988725,0.137571839
16294,245968643,1,0.102111787,2905.625538,0.058816389, J,12,0.016864719,0.01
16295,245968755,1,9.861579058,2914.924694,4.039947951, J,12,0.165403228,1.106133346
16296,245969121,1,9.754179217,2915.127254,2.540581319, J,12,0.024932849,0.375316975
16297,245969328,1,9.759573919,2915.134455,1.550018492, J,12,0.038478107,0.000499407
16298,245969521,1,26.67587783,2905.748196,2.013480166, J,12,0.053830182,0.000480028
16299,245969523,1,9.755456263,2915.14481,2.188299507, J,12,0.147185523,1.078938239
16300,245969605,1,23.12247211,2923.98981,4.866254689, E,12,0.592057247,0.672908783
16301,245969732,1,27.59983836,2907.040686,1.620937457, J,12,0.04812865,0.369644009
16302,245969892,1,9.764926794,2915.152758,4.271518553, J,12,0.019579113,0.178108142
16303,245969956,1,9.797262244,2915.125825,0.372172124, J,12,0.105458128,0.005850845
16304,245970061,1,0.143073559,2905.665706,0.08241037, J,12,0.077602254,0.01
16305,245970627,1,9.75419328,2915.124319,2.708503216, J,12,0.03092336,0.200710388
16306,245970892,1,28.38817862,2930.753747,4.018722526, J,12,0.068893417,0.474709822
16307,245971017,1,26.67628522,2905.756223,2.428297606, J,12,0.028206001,0.683817188
16308,245971105,1,28.45610631,2930.679361,3.183324344, J,12,0.039550417,0.093783205
16309,245971113,1,28.38846042,2930.751734,3.696209088, J,12,0.044112624,0.500740764
16310,245971162,1,9.78110261,2915.069744,2.644386281, J,12,0.023916804,0.603607181
16311,245971239,1,28.90538045,2905.73479,4.812070345, J,12,0.105578641,0.996557577
16312,245971387,1,26.34991662,2930.73014,3.80042375, J,12,0.033507773,0.462414912
16313,245971543,1,9.78087129,2915.08821,5.189312033, J,12,0.034570603,0.199160774
16314,245972242,1,26.26925757,2905.73233,4.001764339, J,12,0.022656965,0.662384743
16315,245972362,1,28.86302248,2905.764644,1.976641429, J,12,0.06524671,0.020583699
16316,245972375,1,22.45850989,2911.784625,2.204173221, J,12,0.453966512,1.079411581
16317,245972388,1,24.44530218,2910.195914,2.791320356, J,12,0.027377328,0.967541969
16318,245972444,1,26.6961694,2905.725156,4.494985899, J,12,0.062393532,0.78751627
16319,245972483,1,8.937941216,2911.306674,0.919416948, J,12,0.024716536,0.219629799
16320,245972561,1,9.824390668,2915.009768,3.595874193, J,12,0.034069744,0.58904602
16321,245972586,1,27.09060492,2906.391813,2.255291208, J,12,0.098002625,0.101451476
16322,245972710,1,0.108962573,2905.634659,0.062762442, J,12,0.139060847,0.01
16323,245972794,1,28.9054173,2905.741363,5.470281342, J,12,0.113633081,1.010716361
16324,245972974,1,28.38935249,2930.736163,4.392775898, J,12,0.025423026,0.00049999
16325,245973157,1,9.77023265,2915.094218,2.601892203, J,12,0.043687547,0.002714136
16326,245973158,1,14.43888274,2905.745922,3.871594486, J,12,0.068359769,0.961013896
16327,245973226,1,28.47729016,2930.670449,3.806887654, J,12,0.047851286,0.000515597
16328,245973246,1,14.43393279,2905.754522,3.612070499, J,12,0.042961239,0.75239281
16329,245973309,1,9.759607839,2915.123182,2.25480545, J,12,0.027873547,0.091426594
16330,245973348,1,26.67564578,2905.786735,3.942991239, J,12,0.059382311,0.016889134
16331,245973369,1,25.77259875,2908.874393,2.148363701, J,12,0.060244272,0.067362303
16332,245973510,1,26.716728,2905.695689,3.537262613, J,12,0.075254101,0.000499993
16333,245973545,1,9.759548881,2915.121313,2.912904318, J,12,0.045208991,0.917847602
16334,245973730,1,16.73499003,2907.149593,0.931986312, J,12,0.076306017,0.795066367
16335,245974080,1,9.761426809,2915.118838,2.762204294, J,12,0.024416158,0.955622825
16336,245974119,1,28.90598063,2905.725957,5.203079844, J,12,0.120365049,1.041145895
16337,245974128,1,17.80431165,2905.743636,4.649831744, J,12,0.022083586,0.341026817
