rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,av_training_set,campaign
471,202095540,1,11.81425564,1949.182581,5.971582723, J,0
472,202098201,1,0.116351725,1939.120788,0.25, J,0
473,202100433,1,8.55762635,1941.167111,1.245504839, J,0
474,202122545,1,6.432115273,1944.445866,1.43131613, J,0
475,202126847,1,4.170284631,1941.062579,6.8713608, C,0
476,202126849,1,3.799904744,1941.286444,1.7362648, C,0
477,202126852,1,2.792397434,1941.083044,2.5479849, C,0
478,202126863,1,15.88608047,1941.149313,1.281933462, J,0
479,202126877,1,16.55715152,1955.447771,4.670876462, J,0
480,202126884,1,5.318989281,1940.951157,6.799379, E,0
481,202126887,1,12.87722576,1944.230069,3.4378687, E,0
482,202126888,1,1.846310526,1940.475805,2.9977528, R,0
483,202127027,1,0.102253042,1939.15746,0.058897752, J,0
484,202127084,1,0.102223739,1939.165603,0.058880874, J,0
485,202127138,1,0.122480102,1939.20124,0.070548539, J,0
486,202127440,1,4.899444264,1941.134901,0.650041614, J,0
487,202127456,1,15.6898358,1941.137363,2.091153017, J,0
488,202127687,1,10.33548287,1949.416988,1.191879346, J,0
489,202127882,1,16.38331632,1940.415246,1.502952798, J,0
490,202127967,1,15.88887337,1941.147894,1.317896354, J,0
491,202135068,1,15.90830413,1941.157397,1.831883068, J,0
492,202135082,1,12.06499408,1949.650125,1.25629746, J,0
493,202135134,1,0.206982458,1939.118313,0.523275573, J,0
494,202135247,1,0.102077335,1939.169184,0.058796545, J,0
495,202135259,1,2.204606331,1941.134163,0.706641909, J,0
496,202135260,1,0.219881048,1939.206658,1.020787135, J,0
497,202135799,1,0.142870992,1939.227984,0.082293692, J,0
498,202135808,1,11.99768039,1941.145588,1.191978508, J,0
499,202135878,1,12.73308103,1940.416369,0.86061098, J,0
500,202135879,1,0.102223739,1939.124711,0.058880874, J,0
501,202135910,1,0.102223739,1939.208528,0.058880874, J,0
502,202135934,1,0.149819568,1939.230726,0.086296071, J,0
503,202135937,1,14.43731431,1941.187597,2.584186345, J,0
504,202135939,1,14.52390539,1941.199056,3.953911931, J,0
505,202135940,1,16.20745756,1939.551603,5.731420839, J,0
506,202136008,1,2.128945831,1940.793379,2.588424808, E,0
507,202136048,1,0.117380755,1939.208151,0.347510697, J,0
508,202136063,1,5.212202963,1943.044955,5.083825828, E,0
509,202136151,1,6.388665429,1943.651607,3.8091745, R,0
510,202136445,1,2.862115383,1939.624101,5.869201182, E,0
511,202137100,1,0.102106586,1939.173012,0.058813394, J,0
512,202137128,1,0.122517377,1939.129545,0.070570009, J,0
513,202137135,1,0.102077328,1939.177064,0.058796541, J,0
514,202137152,1,0.102223724,1939.187397,0.058880865, J,0
515,202137157,1,0.102253035,1939.137255,0.117795496, J,0
516,202137174,1,0.102223724,1939.142381,0.058880865, J,0
517,202137190,1,16.05226126,1955.081187,4.483156477, J,0
518,202137209,1,2.381833079,1941.024631,4.217797984, E,0
519,202137253,1,0.10228236,1939.122064,0.058914639, J,0
520,202137374,1,15.88376008,1941.157698,1.799317263, J,0
521,202137571,1,2.238803625,1939.695478,10.95549625, E,0
522,202137580,1,0.102223724,1939.134107,0.058880865, J,0
523,202137581,1,15.90800671,1941.148942,1.293334373, J,0
524,202137600,1,13.72903401,1940.384538,1.410990215, J,0
525,202137637,1,6.618792298,1944.569795,7.2320918, E,0
526,202137661,1,15.690015,1952.221886,1.496233573, J,0
527,202137719,1,1.926351224,1940.801868,11.40333982, J,0
528,202137773,1,16.18113328,1940.409607,1.811430152, J,0
529,202137829,1,0.102282375,1939.167633,0.058914648, J,0
530,202137959,1,0.153589131,1939.141341,0.675263311, J,0
531,202138166,1,1.963573802,1940.514713,6.20359577, J,0
532,202138207,1,11.74891949,1940.672719,0.25, J,0
533,202138434,1,15.88414727,1941.158014,1.812244424, J,0
534,202138761,1,5.866569808,1944.333129,1.301862717, J,0
535,202138912,1,2.220502491,1940.574188,2.3345933, E,0
536,202139277,1,7.829466517,1941.838304,1.562040641, J,0
537,202139294,1,0.521728569,1939.252363,3.9501751, E,0
538,202139332,1,12.13513168,1948.245102,3.287101079, J,0
539,202139593,1,3.429245508,1940.383543,1.146479615, J,0
540,202139634,1,12.76329004,1947.231569,1.187611377, J,0
541,202139716,1,0.735039039,1939.653922,0.25, J,0
542,202139803,1,9.587659121,1940.679836,0.625501323, J,0
543,202140094,1,15.88502805,1941.151703,1.349209431, J,0
544,200001049,1,28.94461125,2002.122414,2.990041376, J,1
545,201124136,1,35.38110738,1990.254887,2.939212598, J,1
546,201126503,1,1.194869833,1977.375616,1.7932546, C,1
547,201131821,1,10.5507237,1987.073905,1.464041586, J,1
548,201133060,1,7.843923319,1978.523391,1.591163347, J,1
549,201136242,1,0.245037064,1977.338043,0.141141349, J,1
550,201137589,1,0.12262433,1977.287719,0.070631614, J,1
551,201141876,1,0.163459033,1977.30514,0.094152403, J,1
552,201143107,1,7.843922992,1978.52283,1.564043424, J,1
553,201145205,1,28.402966,1977.380815,3.105401341, J,1
554,201145621,1,28.40594082,1977.366573,0.991484362, J,1
555,201146489,1,21.42846654,1989.586459,6.004301954, E,1
556,201148067,1,40.01727508,1977.405056,5.361641493, J,1
557,201148768,1,38.99426968,1986.589685,1.524765554, J,1
558,201149979,1,40.03607983,1977.403191,8.748567385, J,1
559,201150341,1,28.96556197,1986.583244,1.140516447, J,1
560,201150403,1,35.0347551,1990.547456,2.483563041, J,1
561,201150433,1,25.39554322,1990.549255,1.598189432, J,1
562,201150492,1,0.281400719,1977.335881,0.862632823, J,1
563,201151020,1,40.03747998,1977.401874,7.699582318, J,1
564,201151249,1,35.03390581,1990.551162,2.282566708, J,1
565,201151442,1,38.99448927,1986.586742,1.457003656, J,1
566,201152336,1,32.15838691,1986.585408,2.606186803, J,1
567,201152340,1,27.8682262,1977.419617,3.53782826, J,1
568,201152386,1,0.245059475,1977.333905,0.141154258, J,1
569,201152511,1,29.67541932,2004.499764,1.72201199, J,1
570,201152601,1,38.89471467,1977.415663,5.139078126, J,1
571,201154313,1,24.65298465,1990.523409,0.857984762, J,1
572,201154373,1,0.245037228,1977.338055,0.141141443, J,1
573,201154502,1,35.26692412,1990.315049,1.856272877, J,1
574,201155103,1,40.03443312,1977.402084,8.345612086, J,1
575,201155177,1,6.686830778,1981.678431,2.8919013, C,1
576,201156121,1,28.96452411,1986.57428,1.742196893, J,1
577,201156403,1,35.26702565,1990.295987,1.957155651, J,1
578,201156414,1,38.99445555,1986.597205,1.993189239, J,1
579,201156882,1,29.21875936,2006.457388,0.997743391, J,1
580,201157270,1,35.00474073,1990.559091,1.236372395, J,1
581,201157465,1,38.99440042,1986.57767,2.042160159, J,1
582,201158453,1,7.077647435,1980.478513,5.152038958, E,1
583,201158504,1,35.26720169,1990.318805,2.026330331, J,1
584,201158991,1,29.32779419,1986.60572,1.805149027, J,1
585,201159088,1,34.6878349,1981.530854,2.031352529, J,1
586,201159893,1,35.26720091,1990.315807,1.954607898, J,1
587,201160212,1,34.687784,1981.536427,1.621859378, J,1
588,201160323,1,22.2702128,1978.497342,4.283881898, E,1
589,201160409,1,40.06238177,1977.404252,9.150804192, J,1
590,201160915,1,39.06162648,1986.590776,2.434860798, J,1
591,201161372,1,35.03407061,1990.558581,1.904823556, J,1
592,201161425,1,37.06631186,1986.616079,2.478068275, J,1
593,201161715,1,10.49530237,1986.425291,18.44555057, E,1
594,201162999,1,21.08286059,1996.439158,1.724141283, J,1
595,201163095,1,13.9914081,1990.735345,1.636935156, J,1
596,201163588,1,30.94438244,1986.53222,1.549107574, J,1
597,201164031,1,25.75619539,1986.617611,2.207669457, J,1
598,201165050,1,35.26730346,1990.313993,1.73360059, J,1
599,201165265,1,7.843966657,1978.522988,1.609830454, J,1
600,201167705,1,34.68579244,1981.541187,2.418152401, J,1
601,201167905,1,32.18126194,1986.53997,2.0265427, J,1
602,201168229,1,20.6462583,1977.424732,2.613115548, J,1
603,201168882,1,32.15572458,1986.588913,2.382161672, J,1
604,201168957,1,38.92775112,1986.640831,1.808070841, J,1
605,201169812,1,20.64561074,1977.425987,2.539878778, J,1
606,201170206,1,29.30783326,1986.627854,1.642655352, J,1
607,201170680,1,34.68830611,1981.532934,2.412885291, J,1
608,201171121,1,35.26719035,1990.314968,1.865664397, J,1
609,201171442,1,40.01674098,1977.427014,5.730611329, J,1
610,201171815,1,35.26779504,1990.308864,2.972075122, J,1
611,201172326,1,40.04486538,1977.401287,8.363096579, J,1
612,201172593,1,14.26825848,1990.170625,2.067186065, J,1
613,201172705,1,39.02792405,1986.571536,2.620988532, J,1
614,201172764,1,40.01649318,1977.412215,5.53135512, J,1
615,201172765,1,35.26749681,1990.316992,1.773120501, J,1
616,201172833,1,0.10220708,1977.324992,0.058871278, J,1
617,201173097,1,40.01654544,1977.4067,5.176242677, J,1
618,201173390,1,16.99537561,1983.429546,12.44053103, E,1
619,201173704,1,40.06745983,1977.482419,22.13942814, J,1
620,201173845,1,40.01877912,1977.466582,9.061062596, J,1
621,201173952,1,39.06482682,1986.587574,1.293781822, J,1
622,201174004,1,32.15547859,1986.591267,2.124441069, J,1
623,201174640,1,29.21302419,1979.701889,3.822870616, J,1
624,201174763,1,30.42849683,1986.594194,1.800721199, J,1
625,201175161,1,40.03641595,1977.404095,8.730687844, J,1
626,201175283,1,22.18056263,1996.452416,1.280889812, J,1
627,201175515,1,0.923758903,1977.65008,5.599775888, J,1
628,201175794,1,25.79597501,1986.569459,2.427673717, J,1
629,201175819,1,32.15276606,1986.58457,2.056635093, J,1
630,201176672,1,27.21934589,1990.353012,12.28313314, J,1
631,201177343,1,32.15875198,1986.577881,2.966057867, J,1
632,201177440,1,32.31096852,1993.267121,1.229938384, J,1
633,201178756,1,40.01624392,1977.420554,5.536629866, J,1
634,201179300,1,29.33125127,1986.585456,1.476211918, J,1
635,201179986,1,34.69017759,1981.53224,2.115903508, J,1
636,201180111,1,38.95511778,1979.767701,1.520851713, J,1
637,201180326,1,7.851932451,1978.472968,1.575926275, J,1
638,201181269,1,17.90487828,1986.619024,1.780786008, J,1
639,201181629,1,7.851959081,1978.473272,1.181655459, J,1
640,201182079,1,40.03843532,1977.416082,9.290924497, J,1
641,201182160,1,34.68645948,1981.538167,2.68907842, J,1
642,201182744,1,32.1814955,1986.548648,2.1357068, J,1
643,201182911,1,0.996561076,1978.090258,2.3075295, E,1
644,201183248,1,35.03384561,1990.542593,1.106836058, J,1
645,201183291,1,22.05424639,1996.690313,1.830730174, J,1
646,201183767,1,39.80523359,1978.919797,1.678071612, J,1
647,201184068,1,0.794282331,1977.576044,2.608426703, E,1
648,201184075,1,0.245139823,1977.304366,0.563683976, J,1
649,201184413,1,25.39335379,1990.541863,2.469161262, J,1
650,201184539,1,35.0229576,1990.555398,2.246216583, J,1
651,201184699,1,32.15543693,1986.586698,2.336222267, J,1
652,201185204,1,38.98189575,1986.62501,3.028304636, J,1
653,201185628,1,40.02141106,1977.395028,6.013819913, J,1
654,201185897,1,32.15792778,1986.585612,2.358367883, J,1
655,201186781,1,29.62907847,2000.448255,2.58698158, J,1
656,201186787,1,34.69249065,1981.522942,2.592414204, J,1
657,201186910,1,9.631399822,1977.425,5.502629727, J,1
658,201187490,1,29.90946342,2000.928747,1.967048321, J,1
659,201187814,1,40.0322375,1977.406224,8.266082077, J,1
660,201187840,1,13.98303007,1990.748305,2.499673263, J,1
661,201188196,1,29.19136542,1986.589458,3.24593293, J,1
662,201189827,1,13.99159821,1990.735831,1.550690332, J,1
663,201189859,1,35.03383936,1990.538033,2.277556574, J,1
664,201189985,1,32.15280461,1986.611139,1.812070698, J,1
665,201190037,1,40.01656425,1977.415095,6.081073043, J,1
666,201190754,1,34.68728551,1981.53129,2.127146498, J,1
667,201191068,1,26.78546881,1991.930988,1.733809907, J,1
668,201191250,1,40.01743838,1977.409751,8.173294735, J,1
669,201191433,1,40.03023889,1977.41006,8.019173894, J,1
670,201191470,1,35.2667663,1990.316388,1.674569294, J,1
671,201192079,1,35.03374993,1990.546747,2.304306036, J,1
672,201193175,1,32.15569033,1986.587695,2.121973234, J,1
673,201193490,1,7.851944424,1978.472589,1.204617229, J,1
674,201194206,1,32.12566029,1986.608797,2.162601022, J,1
675,201195204,1,35.26783192,1990.314898,1.686007185, J,1
676,201195383,1,35.32563563,1990.238727,2.106431802, J,1
677,201195647,1,23.5213679,1984.854178,19.21416061, J,1
678,201197348,1,14.90996578,1992.114529,2.4725106, C,1
679,201197411,1,22.06761068,1996.676582,1.993754724, J,1
680,201197767,1,28.02859116,1977.390673,1.903175028, J,1
681,201197804,1,34.68424258,1981.541238,2.635123386, J,1
682,201197934,1,7.843944669,1978.526198,1.365943795, J,1
683,201198340,1,40.01653253,1977.430783,6.486896806, J,1
684,201199552,1,22.09327199,1996.615357,1.598822792, J,1
685,201199862,1,34.68648393,1981.540711,2.520840034, J,1
686,201200222,1,22.0547011,1996.687632,1.772337079, J,1
687,201202614,1,40.01688947,1977.414605,5.514727228, J,1
688,201204001,1,40.03021805,1977.402179,7.094328881, J,1
689,201204133,1,35.32674707,1990.271305,3.784269308, J,1
690,201204268,1,0.804112281,1977.264513,4.135173442, J,1
691,201205469,1,3.471278471,1980.352932,2.0632266, C,1
692,201205589,1,39.02824274,1986.568919,2.6186194, J,1
693,201205648,1,22.40223859,1996.318234,1.779432616, J,1
694,201205683,1,0.288982052,1977.339987,0.56027116, E,1
695,201206370,1,29.93294992,1986.575582,1.958133033, J,1
696,201206449,1,36.31234314,2006.490906,3.108657511, J,1
697,201206496,1,34.68637885,1981.539255,3.079968373, J,1
698,201207683,1,28.74209336,2002.316738,5.826314732, J,1
699,201208431,1,10.00361541,1982.523064,2.7031946, C,1
700,201209256,1,22.17238649,1994.985451,1.454593627, J,1
701,201209715,1,39.02833567,1986.56707,2.290236315, J,1
702,201209802,1,38.36582241,1978.50893,2.103531274, J,1
703,201210207,1,29.69791254,1986.592242,2.692273233, J,1
704,201210424,1,29.35227016,1986.566109,2.267176973, J,1
705,201210448,1,28.23471849,1990.503319,2.367197396, J,1
706,201211635,1,34.68806811,1981.528462,2.165165662, J,1
707,201211646,1,34.6866231,1981.539217,2.692169223, J,1
708,201213056,1,2.514187252,1977.648702,13.46818597, J,1
709,201216877,1,35.2560865,1990.312334,2.335986579, J,1
710,201218713,1,28.74214682,2002.157097,1.71468654, J,1
711,201219206,1,40.01671183,1977.420977,5.538522626, J,1
712,201219907,1,28.40586678,1977.368806,1.151473169, J,1
713,201222171,1,30.9174567,1986.60298,1.326435251, J,1
714,201222222,1,30.67394987,1996.658178,2.110136609, J,1
715,201222515,1,29.3978285,2004.795928,1.648941901, J,1
716,201222543,1,38.99446702,1986.599473,1.770370848, J,1
717,201224875,1,29.17336036,1986.633302,1.771492713, J,1
718,201225697,1,0.245059609,1977.333749,0.141154335, J,1
719,201226551,1,10.78900062,1983.211333,1.423429735, J,1
720,201230126,1,28.40324174,1977.390354,1.809894821, J,1
721,201231940,1,0.573033904,1977.511754,0.30691544, C,1
722,201232798,1,39.02859039,1986.584299,4.238956564, J,1
723,201233351,1,20.57305846,1977.379119,1.352018836, J,1
724,201233959,1,29.10202224,2006.282041,3.873517261, J,1
725,201234426,1,1.189876465,1978.162801,4.923603908, J,1
726,201234533,1,20.36103011,1996.432537,1.401763754, J,1
727,201235043,1,32.15568602,1986.597075,1.79631259, J,1
728,201235723,1,28.40636408,1977.376257,1.924110238, J,1
729,201235869,1,23.02095481,1995.698758,1.829935134, J,1
730,201236730,1,39.06259327,1986.591057,2.362339399, J,1
731,201238068,1,39.06174573,1986.575996,1.894139899, J,1
732,201238110,1,7.907364687,1980.672976,1.5628731, C,1
733,201238163,1,1.082953584,1977.366514,1.1051726, C,1
734,201238654,1,0.171137838,1977.406714,0.276268576, J,1
735,201238932,1,0.228183644,1977.349435,0.26955152, J,1
736,201239039,1,25.31954482,2000.272157,2.021267757, J,1
737,201239401,1,0.905492472,1977.945172,1.0950358, C,1
738,201239544,1,32.1557169,1986.591109,2.324280735, J,1
739,201240429,1,34.69547309,1981.530596,2.316162045, J,1
740,201240573,1,28.40596935,1977.3766,1.947776584, J,1
741,201243013,1,34.68917014,1981.527279,2.051148148, J,1
742,201245093,1,22.09391863,1996.625225,1.526685896, J,1
743,201246021,1,39.43675875,2009.82397,6.051569396, J,1
744,201246601,1,37.05217225,1986.566389,2.604850022, J,1
745,201246763,1,0.102122389,1977.300762,0.058822496, J,1
746,201247091,1,25.5486707,1990.234941,1.204885058, J,1
747,201247174,1,13.99147073,1990.735246,1.550394142, J,1
748,201247497,1,2.754050753,1977.903132,1.0949373, C,1
749,201248722,1,34.68893785,1981.534027,2.025895653, J,1
750,201249233,1,14.72823472,1989.238534,1.68755402, J,1
751,201249344,1,33.87353827,2000.37809,1.135955588, J,1
752,201250870,1,40.05688064,1977.402536,8.699476654, J,1
753,201250998,1,38.73060149,1978.706002,9.029799862, J,1
754,201251225,1,32.16051837,1986.573235,2.739789574, J,1
755,201252736,1,37.08322312,1986.603761,1.534428597, J,1
756,201253025,1,3.392992382,1977.390599,7.178686775, E,1
757,201253326,1,39.99902541,1978.561209,1.271350593, J,1
758,201255815,1,32.1767332,1986.545126,1.875636036, J,1
759,201257461,1,50.23432878,1995.382907,12.648925, E,1
760,201257618,1,32.15584672,1986.586799,2.350290361, J,1
761,201258976,1,37.39868769,1981.321835,2.649577775, J,1
762,201259151,1,32.15623703,1986.596567,2.023099684, J,1
763,201259938,1,38.96192479,1979.763054,1.874865003, J,1
764,201260589,1,30.31255639,1986.584824,1.250893077, J,1
765,201262557,1,34.68622824,1981.543734,2.716447775, J,1
766,201263928,1,22.05409728,1995.215425,0.250785309, J,1
767,201264164,1,34.68886896,1981.527451,2.030361461, J,1
768,201264302,1,0.212213298,1977.274665,0.39721166, C,1
769,201264547,1,39.06020226,1986.578871,2.637069413, J,1
770,201265634,1,32.16195995,1986.593516,2.501943257, J,1
771,201266025,1,13.06353186,1988.890182,7.829029901, J,1
772,201269874,1,13.96717111,1990.810249,1.812220937, J,1
773,201270176,1,1.578198138,1977.425374,3.2135274, E,1
774,201270464,1,1.578162319,1977.426053,3.2515349, E,1
775,201275316,1,13.83872031,1986.588904,1.088438075, J,1
776,201277614,1,20.6438413,1977.428798,4.263556266, J,1
777,201280312,1,35.03001033,1990.54065,1.174384426, J,1
778,201284286,1,35.98529487,1978.947782,2.856198509, J,1
779,201285475,1,22.17995651,1994.974783,1.630451601, J,1
780,201288809,1,27.50282148,2002.602441,3.28526487, J,1
781,201289390,1,13.41841006,1990.522942,1.527551858, J,1
782,201289997,1,0.245020553,1977.34311,0.141131839, J,1
783,201291257,1,28.9679906,1986.595487,2.78130092, J,1
784,201291492,1,39.03324872,1986.59084,2.465475279, J,1
785,201291843,1,35.01221017,1990.534696,1.736748047, J,1
786,201291907,1,29.1967702,1986.607657,1.890958039, J,1
787,201291936,1,0.102194972,1977.263977,0.058864304, J,1
788,201291975,1,20.6452732,1977.425131,1.804402806, J,1
789,201292613,1,38.89037546,1977.414613,3.460087047, J,1
790,201295312,1,5.656450617,1978.718718,4.0475947, C,1
791,201299017,1,29.30732924,1996.573498,3.930197481, J,1
792,201302685,1,1.960392411,1978.88956,7.779958593, J,1
793,201303701,1,19.90348436,1986.570814,1.929540327, J,1
794,201306196,1,3.629435869,1979.459401,3.268039194, E,1
795,201309204,1,32.15546589,1986.594424,1.857028781, J,1
